Objects
100
,,Global Angle Nico_1:Nico_1,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
1319,0,0.041619,0.001926,-0.023741,-109.546951,-272.121368,1107.973267
1320,0,0.041503,0.002417,-0.023962,-109.483200,-272.311737,1108.371582
1321,0,0.040935,0.002532,-0.024262,-109.428375,-272.477966,1108.804565
1322,0,0.040561,0.002816,-0.024469,-109.381104,-272.627655,1109.233154
1323,0,0.040258,0.003162,-0.024407,-109.323257,-272.776794,1109.676758
1324,0,0.039991,0.003571,-0.024236,-109.260048,-272.942566,1110.160400
1325,0,0.039441,0.004024,-0.024273,-109.184006,-273.096130,1110.645630
1326,0,0.038630,0.004808,-0.024209,-109.087502,-273.245148,1111.155151
1327,0,0.038049,0.006018,-0.024168,-108.986046,-273.394928,1111.694458
1328,0,0.037469,0.006650,-0.024442,-108.878349,-273.523102,1112.224487
1329,0,0.036782,0.007143,-0.024516,-108.764839,-273.655731,1112.814697
1330,0,0.035583,0.008273,-0.024377,-108.639572,-273.766815,1113.435059
1331,0,0.034102,0.008789,-0.024558,-108.516579,-273.885712,1114.075317
1332,0,0.032665,0.009330,-0.024396,-108.384018,-274.020691,1114.782104
1333,0,0.030905,0.009702,-0.024149,-108.250931,-274.114838,1115.516357
1334,0,0.029017,0.009661,-0.023832,-108.119331,-274.224823,1116.294678
1335,0,0.026822,0.009832,-0.023583,-107.993942,-274.342865,1117.129883
1336,0,0.025291,0.009559,-0.023395,-107.870285,-274.464844,1118.002197
1337,0,0.023513,0.009513,-0.023085,-107.735992,-274.601624,1118.924805
1338,0,0.021791,0.009849,-0.022659,-107.570709,-274.739807,1119.892334
1339,0,0.020695,0.010543,-0.022298,-107.380501,-274.874512,1120.916138
1340,0,0.018977,0.011209,-0.022359,-107.159454,-275.013611,1121.983398
1341,0,0.018158,0.012060,-0.022714,-106.930878,-275.153473,1123.115112
1342,0,0.016770,0.012757,-0.022969,-106.687126,-275.272736,1124.275269
1343,0,0.015733,0.013850,-0.023233,-106.436913,-275.390778,1125.532349
1344,0,0.014775,0.014639,-0.024238,-106.178535,-275.498505,1126.829224
1345,0,0.013920,0.015757,-0.025221,-105.908508,-275.567078,1128.166016
1346,0,0.013152,0.016851,-0.025993,-105.634758,-275.620850,1129.585449
1347,0,0.012474,0.017943,-0.027019,-105.357887,-275.697815,1131.068848
1348,0,0.012532,0.018956,-0.028374,-105.094048,-275.735718,1132.601074
1349,0,0.012436,0.019888,-0.029587,-104.859528,-275.763031,1134.212524
1350,0,0.012497,0.020881,-0.030584,-104.627121,-275.773682,1135.881348
1351,0,0.012097,0.021679,-0.031497,-104.391708,-275.765991,1137.608887
1352,0,0.012094,0.022689,-0.032309,-104.180122,-275.717560,1139.387939
1353,0,0.012204,0.023815,-0.033219,-103.967819,-275.635681,1141.216309
1354,0,0.012112,0.024375,-0.034720,-103.779282,-275.500366,1143.104980
1355,0,0.011657,0.025085,-0.036283,-103.597778,-275.305023,1145.042480
1356,0,0.010870,0.025804,-0.037357,-103.458641,-275.054596,1147.040405
1357,0,0.010113,0.026625,-0.038346,-103.360428,-274.766296,1149.106567
1358,0,0.008486,0.026423,-0.039785,-103.305298,-274.386353,1151.213135
1359,0,0.007176,0.026593,-0.041535,-103.275146,-273.969299,1153.365234
1360,0,0.005970,0.026063,-0.042923,-103.256172,-273.531433,1155.565796
1361,0,0.003992,0.025370,-0.043929,-103.279320,-273.047577,1157.795288
1362,0,0.003192,0.025105,-0.044641,-103.348282,-272.515289,1160.063354
1363,0,0.001899,0.024033,-0.045864,-103.436432,-271.991577,1162.391357
1364,0,0.000650,0.023397,-0.046552,-103.564941,-271.357849,1164.714478
1365,0,-0.000597,0.022533,-0.047205,-103.732079,-270.727661,1167.105103
1366,0,-0.001613,0.022811,-0.047333,-103.911957,-270.038940,1169.527588
1367,0,-0.003700,0.022155,-0.047259,-104.106163,-269.320435,1171.953125
1368,0,-0.005015,0.021582,-0.046999,-104.337997,-268.556152,1174.416992
1369,0,-0.006259,0.021077,-0.046306,-104.611061,-267.773132,1176.919556
1370,0,-0.007307,0.020086,-0.045862,-104.913475,-266.927521,1179.409424
1371,0,-0.007845,0.019530,-0.044656,-105.269501,-266.100372,1181.951172
1372,0,-0.008259,0.018630,-0.043185,-105.654617,-265.297028,1184.517456
1373,0,-0.008069,0.018190,-0.041413,-106.040398,-264.463257,1187.082397
1374,0,-0.008033,0.017897,-0.039350,-106.437164,-263.606873,1189.618408
1375,0,-0.007612,0.017474,-0.037123,-106.841362,-262.823151,1192.212402
1376,0,-0.007060,0.017525,-0.034938,-107.237686,-262.042389,1194.793091
1377,0,-0.006084,0.017679,-0.031960,-107.625381,-261.305725,1197.363281
1378,0,-0.005157,0.018241,-0.029607,-107.991844,-260.580322,1199.922363
1379,0,-0.004875,0.018964,-0.027087,-108.338341,-259.839935,1202.430420
1380,0,-0.004533,0.019645,-0.024926,-108.676544,-259.201355,1204.973999
1381,0,-0.004251,0.020698,-0.022356,-109.017982,-258.516571,1207.480713
1382,0,-0.003869,0.020899,-0.020467,-109.342079,-257.898773,1210.019775
1383,0,-0.003908,0.021243,-0.018232,-109.696297,-257.325226,1212.554321
1384,0,-0.002743,0.021089,-0.016493,-110.046577,-256.793549,1215.093872
1385,0,-0.002026,0.020942,-0.014474,-110.397972,-256.327026,1217.631226
1386,0,-0.000997,0.020767,-0.012772,-110.715958,-255.911057,1220.160156
1387,0,-0.000305,0.021340,-0.011183,-110.995216,-255.524780,1222.659790
1388,0,0.000841,0.021540,-0.010017,-111.241669,-255.200928,1225.154297
1389,0,0.001937,0.022196,-0.008901,-111.446167,-254.916046,1227.611084
1390,0,0.002321,0.021954,-0.008346,-111.641998,-254.709000,1230.067993
1391,0,0.003670,0.022279,-0.008018,-111.801735,-254.546371,1232.458130
1392,0,0.004361,0.022725,-0.008072,-111.934067,-254.368103,1234.778076
1393,0,0.004564,0.022394,-0.008527,-112.057030,-254.218048,1237.059326
1394,0,0.005016,0.022325,-0.009060,-112.140900,-254.093201,1239.274536
1395,0,0.005424,0.022426,-0.010145,-112.202171,-253.996521,1241.442261
1396,0,0.006633,0.022624,-0.011464,-112.241638,-253.924759,1243.565063
1397,0,0.007592,0.023080,-0.013074,-112.254219,-253.854477,1245.618896
1398,0,0.008977,0.023649,-0.014801,-112.257004,-253.812286,1247.645752
1399,0,0.009982,0.023742,-0.016520,-112.252266,-253.788864,1249.624023
1400,0,0.010937,0.023127,-0.018537,-112.249100,-253.799408,1251.543457
1401,0,0.012231,0.022999,-0.020556,-112.245834,-253.829269,1253.419312
1402,0,0.013042,0.022784,-0.022614,-112.239845,-253.854126,1255.226318
1403,0,0.013644,0.023016,-0.024411,-112.232994,-253.866348,1256.950562
1404,0,0.014016,0.023456,-0.026062,-112.206978,-253.875641,1258.625244
1405,0,0.014224,0.024033,-0.028010,-112.161110,-253.866913,1260.241211
1406,0,0.014476,0.024264,-0.030131,-112.120621,-253.863037,1261.804565
1407,0,0.014410,0.025037,-0.031956,-112.084450,-253.862228,1263.322021
1408,0,0.014453,0.025579,-0.033931,-112.066216,-253.847961,1264.798462
1409,0,0.014472,0.026456,-0.035562,-112.053215,-253.825867,1266.242920
1410,0,0.013919,0.026799,-0.037335,-112.048119,-253.752762,1267.617920
1411,0,0.013197,0.026683,-0.038866,-112.081841,-253.687225,1268.957397
1412,0,0.012592,0.026430,-0.040063,-112.124977,-253.614426,1270.281006
1413,0,0.011886,0.026249,-0.040719,-112.197075,-253.556885,1271.583618
1414,0,0.010072,0.025580,-0.041472,-112.269371,-253.472900,1272.839478
1415,0,0.008803,0.025228,-0.041951,-112.337257,-253.379700,1274.102661
1416,0,0.007102,0.024796,-0.042658,-112.432205,-253.279892,1275.354004
1417,0,0.005642,0.024488,-0.043392,-112.536064,-253.182404,1276.630493
1418,0,0.004369,0.024107,-0.044036,-112.685158,-253.083908,1277.884155
1419,0,0.003178,0.023704,-0.044671,-112.841736,-252.995880,1279.166504
1420,0,0.001621,0.023910,-0.044858,-112.987747,-252.906082,1280.430054
1421,0,0.000661,0.023913,-0.044971,-113.137459,-252.825409,1281.702271
1422,0,-0.000272,0.024058,-0.044489,-113.282082,-252.788544,1283.001343
1423,0,-0.002015,0.024027,-0.044200,-113.418411,-252.756927,1284.287354
1424,0,-0.003218,0.023964,-0.043861,-113.551178,-252.772278,1285.604980
1425,0,-0.004489,0.024150,-0.043464,-113.672333,-252.803589,1286.933838
1426,0,-0.005984,0.024208,-0.043088,-113.776047,-252.851486,1288.237305
1427,0,-0.007391,0.024263,-0.042884,-113.882889,-252.918594,1289.561401
1428,0,-0.008907,0.024521,-0.042505,-113.993332,-252.997604,1290.884766
1429,0,-0.010365,0.024459,-0.042428,-114.108376,-253.080963,1292.229492
1430,0,-0.012209,0.024200,-0.042178,-114.225731,-253.170486,1293.586792
1431,0,-0.014527,0.023303,-0.042087,-114.346634,-253.291077,1294.959595
1432,0,-0.016447,0.022518,-0.041673,-114.459129,-253.421188,1296.326660
1433,0,-0.017861,0.021691,-0.041587,-114.585320,-253.585724,1297.713989
1434,0,-0.019909,0.020879,-0.041589,-114.699150,-253.757507,1299.049316
1435,0,-0.021853,0.020211,-0.041779,-114.789993,-253.938644,1300.407104
1436,0,-0.022962,0.019622,-0.042074,-114.871376,-254.135788,1301.750488
1437,0,-0.024837,0.019374,-0.042227,-114.933350,-254.359726,1303.069824
1438,0,-0.025505,0.018910,-0.042751,-114.994171,-254.592087,1304.409912
1439,0,-0.026710,0.018841,-0.043119,-115.047768,-254.836349,1305.698608
1440,0,-0.027648,0.018739,-0.043975,-115.075066,-255.087051,1306.952515
1441,0,-0.027930,0.018950,-0.044495,-115.087334,-255.331665,1308.182739
1442,0,-0.028259,0.019717,-0.045355,-115.078255,-255.597092,1309.369263
1443,0,-0.028676,0.020075,-0.046157,-115.052078,-255.855148,1310.546387
1444,0,-0.029071,0.020663,-0.047063,-115.030548,-256.109406,1311.638672
1445,0,-0.029904,0.020977,-0.047934,-115.014191,-256.366180,1312.746216
1446,0,-0.031004,0.021482,-0.048608,-115.000259,-256.608887,1313.788452
1447,0,-0.031833,0.021324,-0.049256,-115.007286,-256.832672,1314.818237
1448,0,-0.033685,0.020904,-0.049814,-115.022057,-257.048615,1315.807007
1449,0,-0.034961,0.020465,-0.050315,-115.045288,-257.242523,1316.741333
1450,0,-0.036477,0.019749,-0.050617,-115.087898,-257.433990,1317.678711
1451,0,-0.038104,0.018984,-0.051058,-115.161514,-257.611664,1318.565430
1452,0,-0.039384,0.018146,-0.051327,-115.240349,-257.785187,1319.445801
1453,0,-0.040683,0.017266,-0.051489,-115.319977,-257.932037,1320.293579
1454,0,-0.042037,0.016485,-0.051449,-115.404289,-258.086456,1321.127686
1455,0,-0.042515,0.016043,-0.051443,-115.492874,-258.249573,1321.978516
1456,0,-0.043690,0.015568,-0.051407,-115.562706,-258.398956,1322.793579
1457,0,-0.044417,0.015475,-0.051241,-115.623566,-258.536407,1323.575073
1458,0,-0.045614,0.014758,-0.051013,-115.703003,-258.659698,1324.339966
1459,0,-0.046702,0.014346,-0.050718,-115.796463,-258.776550,1325.071655
1460,0,-0.047579,0.013694,-0.050454,-115.896591,-258.896484,1325.822388
1461,0,-0.048469,0.012988,-0.050059,-116.006447,-258.983704,1326.558472
1462,0,-0.048797,0.012944,-0.049396,-116.141792,-259.096558,1327.317505
1463,0,-0.048468,0.012731,-0.048767,-116.280769,-259.212280,1328.098511
1464,0,-0.047770,0.013227,-0.048240,-116.403076,-259.348724,1328.880127
1465,0,-0.046527,0.014332,-0.047356,-116.504890,-259.483215,1329.638916
1466,0,-0.045272,0.015769,-0.046373,-116.604965,-259.641907,1330.397095
1467,0,-0.043995,0.017647,-0.045573,-116.698112,-259.805267,1331.132813
1468,0,-0.042439,0.018942,-0.044587,-116.813934,-259.943237,1331.838135
1469,0,-0.042004,0.019995,-0.043787,-116.941231,-260.049286,1332.500122
1470,0,-0.041970,0.020777,-0.042807,-117.095596,-260.122009,1333.105225
1471,0,-0.042193,0.020734,-0.041834,-117.262566,-260.187561,1333.661865
1472,0,-0.043351,0.020108,-0.040870,-117.441399,-260.214966,1334.192749
1473,0,-0.044985,0.019289,-0.040029,-117.649391,-260.253265,1334.679077
1474,0,-0.046906,0.018368,-0.039236,-117.867149,-260.266541,1335.108765
1475,0,-0.048466,0.017197,-0.038521,-118.075829,-260.305511,1335.515869
1476,0,-0.049876,0.016023,-0.038106,-118.270554,-260.377930,1335.922607
1477,0,-0.051185,0.015044,-0.037717,-118.441238,-260.468201,1336.298706
1478,0,-0.052349,0.014417,-0.037790,-118.609070,-260.567841,1336.650146
1479,0,-0.053567,0.013967,-0.037963,-118.775169,-260.707458,1336.972168
1480,0,-0.054623,0.013726,-0.038155,-118.918846,-260.866516,1337.282837
1481,0,-0.055448,0.013873,-0.038360,-119.036118,-261.040924,1337.562378
1482,0,-0.056212,0.013956,-0.038551,-119.151138,-261.243042,1337.823120
1483,0,-0.056735,0.014023,-0.038759,-119.262856,-261.465576,1338.060913
1484,0,-0.057192,0.014248,-0.039091,-119.363518,-261.731323,1338.286621
1485,0,-0.057462,0.014683,-0.039548,-119.457642,-262.012878,1338.491211
1486,0,-0.057551,0.015447,-0.040043,-119.528725,-262.303589,1338.667847
1487,0,-0.057603,0.016232,-0.040503,-119.599014,-262.627411,1338.843750
1488,0,-0.057399,0.017102,-0.041101,-119.657143,-262.967926,1339.006348
1489,0,-0.057432,0.017795,-0.041657,-119.730942,-263.302124,1339.158569
1490,0,-0.057736,0.018335,-0.042238,-119.808220,-263.647491,1339.302856
1491,0,-0.058190,0.018832,-0.042629,-119.892151,-264.022339,1339.447754
1492,0,-0.058741,0.019216,-0.043150,-119.961998,-264.414307,1339.581421
1493,0,-0.059280,0.019637,-0.043658,-120.016907,-264.817200,1339.712891
1494,0,-0.059887,0.020050,-0.044201,-120.055656,-265.254852,1339.864258
1495,0,-0.060379,0.020890,-0.044526,-120.090836,-265.679718,1339.978027
1496,0,-0.060886,0.021497,-0.044974,-120.115288,-266.113708,1340.080566
1497,0,-0.061385,0.022010,-0.045693,-120.146500,-266.559998,1340.192383
1498,0,-0.061977,0.022413,-0.046241,-120.182877,-267.002289,1340.307373
1499,0,-0.062832,0.022388,-0.046791,-120.229401,-267.453247,1340.422119
1500,0,-0.063605,0.022203,-0.047333,-120.296799,-267.889648,1340.514282
1501,0,-0.064473,0.022253,-0.047899,-120.365524,-268.314270,1340.599731
1502,0,-0.065063,0.022170,-0.048492,-120.420036,-268.769196,1340.707275
1503,0,-0.065257,0.022640,-0.048703,-120.455406,-269.271515,1340.831787
1504,0,-0.065060,0.023306,-0.048930,-120.449844,-269.787781,1340.957764
1505,0,-0.064836,0.024208,-0.048884,-120.439331,-270.307312,1341.075928
1506,0,-0.064612,0.024985,-0.049056,-120.436592,-270.821533,1341.191040
1507,0,-0.064449,0.025397,-0.049457,-120.428711,-271.327271,1341.280640
1508,0,-0.064405,0.025874,-0.049682,-120.413147,-271.836060,1341.344971
1509,0,-0.064442,0.026217,-0.050057,-120.397827,-272.355682,1341.400391
1510,0,-0.064320,0.026681,-0.050501,-120.374138,-272.831696,1341.461426
1511,0,-0.063822,0.027282,-0.050992,-120.345810,-273.313904,1341.537476
1512,0,-0.062980,0.027749,-0.051601,-120.318954,-273.824890,1341.624512
1513,0,-0.062150,0.028217,-0.052164,-120.292023,-274.359802,1341.735107
1514,0,-0.061175,0.028853,-0.052704,-120.251244,-274.875275,1341.841309
1515,0,-0.060195,0.029352,-0.053272,-120.231697,-275.426666,1341.965698
1516,0,-0.059199,0.029745,-0.053840,-120.196289,-275.958771,1342.062378
1517,0,-0.058521,0.030005,-0.054119,-120.165665,-276.483459,1342.120361
1518,0,-0.058181,0.030246,-0.054094,-120.169014,-277.024292,1342.188843
1519,0,-0.057731,0.030153,-0.054342,-120.179054,-277.533752,1342.227173
1520,0,-0.057345,0.029871,-0.054636,-120.200592,-278.050995,1342.250610
1521,0,-0.057449,0.029377,-0.054779,-120.229347,-278.604248,1342.278076
1522,0,-0.057416,0.029151,-0.054782,-120.256866,-279.135284,1342.293457
1523,0,-0.057363,0.028576,-0.055044,-120.299316,-279.683929,1342.318848
1524,0,-0.057103,0.028100,-0.055163,-120.363625,-280.256653,1342.346191
1525,0,-0.056139,0.027773,-0.055337,-120.420380,-280.828613,1342.367920
1526,0,-0.055353,0.027806,-0.055386,-120.472832,-281.422516,1342.378418
1527,0,-0.054611,0.028109,-0.055157,-120.512001,-282.054840,1342.380249
1528,0,-0.054152,0.028628,-0.055143,-120.537369,-282.685272,1342.357422
1529,0,-0.053295,0.029298,-0.054895,-120.565140,-283.354462,1342.358521
1530,0,-0.052460,0.029437,-0.054794,-120.583542,-283.998657,1342.351318
1531,0,-0.051456,0.029739,-0.054586,-120.605186,-284.720612,1342.362915
1532,0,-0.051191,0.030304,-0.054484,-120.604218,-285.411530,1342.338013
1533,0,-0.050879,0.030985,-0.054111,-120.592094,-286.130219,1342.316040
1534,0,-0.050251,0.031140,-0.054144,-120.576447,-286.842926,1342.295288
1535,0,-0.049126,0.031420,-0.054287,-120.569496,-287.604889,1342.308105
1536,0,-0.048550,0.031807,-0.054450,-120.545189,-288.355408,1342.304443
1537,0,-0.047786,0.032145,-0.054989,-120.523483,-289.125214,1342.312622
1538,0,-0.047028,0.032222,-0.055580,-120.491394,-289.880371,1342.298462
1539,0,-0.045976,0.032669,-0.055980,-120.465988,-290.657684,1342.296997
1540,0,-0.045885,0.032525,-0.056959,-120.422119,-291.439819,1342.282593
1541,0,-0.046028,0.032356,-0.057617,-120.396095,-292.209167,1342.249146
1542,0,-0.046526,0.031841,-0.058282,-120.379486,-292.971619,1342.194946
1543,0,-0.047065,0.031108,-0.059185,-120.359528,-293.740936,1342.148560
1544,0,-0.047733,0.030384,-0.059789,-120.347847,-294.504242,1342.125366
1545,0,-0.048430,0.029640,-0.060851,-120.342766,-295.265564,1342.062866
1546,0,-0.049002,0.028881,-0.061330,-120.352257,-296.058167,1342.031006
1547,0,-0.049338,0.028143,-0.062107,-120.360901,-296.856232,1342.024780
1548,0,-0.049125,0.027863,-0.062605,-120.345886,-297.692810,1342.032227
1549,0,-0.049207,0.027703,-0.063295,-120.336967,-298.540497,1342.039795
1550,0,-0.049084,0.027664,-0.063853,-120.312935,-299.415375,1342.064575
1551,0,-0.048843,0.027869,-0.064371,-120.279274,-300.263458,1342.083252
1552,0,-0.048126,0.028306,-0.065175,-120.241859,-301.137115,1342.103760
1553,0,-0.048706,0.028086,-0.066068,-120.201683,-301.985321,1342.107666
1554,0,-0.048766,0.027991,-0.066632,-120.174164,-302.842804,1342.131470
1555,0,-0.048940,0.027506,-0.067402,-120.138023,-303.686615,1342.155518
1556,0,-0.049249,0.026813,-0.068349,-120.118774,-304.554260,1342.191650
1557,0,-0.049786,0.025928,-0.069095,-120.084496,-305.408142,1342.226807
1558,0,-0.049583,0.025403,-0.069822,-120.050522,-306.266174,1342.277832
1559,0,-0.049763,0.024741,-0.070503,-119.997353,-307.135132,1342.316040
1560,0,-0.049838,0.024281,-0.071743,-119.940102,-307.990173,1342.350708
1561,0,-0.049456,0.024517,-0.072121,-119.871758,-308.874146,1342.373169
1562,0,-0.049190,0.024278,-0.073067,-119.795258,-309.746216,1342.374023
1563,0,-0.048901,0.024292,-0.073990,-119.708717,-310.631104,1342.384399
1564,0,-0.048155,0.024638,-0.074838,-119.605263,-311.511810,1342.395996
1565,0,-0.048240,0.024607,-0.075649,-119.497704,-312.378510,1342.361450
1566,0,-0.048398,0.024600,-0.076702,-119.382370,-313.230438,1342.313232
1567,0,-0.048062,0.025007,-0.077454,-119.269966,-314.066040,1342.251343
1568,0,-0.048516,0.024859,-0.078307,-119.164398,-314.869781,1342.158691
1569,0,-0.049067,0.024693,-0.079064,-119.055244,-315.685150,1342.032959
1570,0,-0.049373,0.024404,-0.079749,-118.953003,-316.465729,1341.926270
1571,0,-0.049691,0.024358,-0.080298,-118.854805,-317.273407,1341.830078
1572,0,-0.050590,0.024076,-0.080829,-118.748360,-318.059662,1341.708984
1573,0,-0.050353,0.024025,-0.081402,-118.634384,-318.857971,1341.636475
1574,0,-0.050765,0.023904,-0.081978,-118.499588,-319.624878,1341.543335
1575,0,-0.051217,0.024303,-0.082182,-118.376366,-320.395782,1341.447388
1576,0,-0.051625,0.024151,-0.083048,-118.239151,-321.153381,1341.343628
1577,0,-0.051930,0.024141,-0.083356,-118.103485,-321.927032,1341.264404
1578,0,-0.052707,0.023929,-0.083935,-117.965012,-322.657532,1341.141968
1579,0,-0.053280,0.023859,-0.084297,-117.824234,-323.391693,1341.021851
1580,0,-0.054179,0.023273,-0.084835,-117.696915,-324.116058,1340.915771
1581,0,-0.055140,0.022898,-0.085219,-117.573524,-324.838898,1340.823730
1582,0,-0.055871,0.022484,-0.085622,-117.445518,-325.540833,1340.735229
1583,0,-0.056453,0.022049,-0.085925,-117.320908,-326.241425,1340.665771
1584,0,-0.056905,0.021860,-0.086329,-117.193275,-326.967682,1340.612305
1585,0,-0.057628,0.021553,-0.086465,-117.075127,-327.657715,1340.573242
1586,0,-0.057888,0.021696,-0.086544,-116.964760,-328.380249,1340.548340
1587,0,-0.058120,0.021540,-0.086932,-116.841644,-329.081390,1340.523560
1588,0,-0.058447,0.021358,-0.086793,-116.723686,-329.780060,1340.512451
