Objects
100
,,Global Angle (Quaternion) Nico_1:Nico_1,,,,,,,
Frame,Sub Frame,RX,RY,RZ,RW,TX,TY,TZ
,,,,,,mm,mm,mm
194,0,-0.038948,-0.048407,-0.011738,0.997999,-71.557709,-106.376282,280.398010
195,0,-0.038225,-0.047782,-0.009952,0.998076,-70.914841,-104.921494,279.923859
196,0,-0.037889,-0.047379,-0.008443,0.998122,-70.344780,-103.484772,279.416748
197,0,-0.037719,-0.046891,-0.007530,0.998159,-69.854057,-102.115257,278.891541
198,0,-0.037605,-0.046680,-0.007118,0.998176,-69.415543,-100.812103,278.366150
199,0,-0.037281,-0.046986,-0.006584,0.998178,-69.040123,-99.553658,277.885864
200,0,-0.036763,-0.047748,-0.006102,0.998164,-68.757294,-98.319801,277.477631
201,0,-0.035490,-0.048872,-0.005690,0.998158,-68.569481,-97.135071,277.150513
202,0,-0.033818,-0.050202,-0.005394,0.998152,-68.440590,-96.040253,276.893280
203,0,-0.032012,-0.051939,-0.005564,0.998122,-68.373894,-94.980728,276.611023
204,0,-0.029785,-0.053631,-0.005593,0.998101,-68.353882,-93.997215,276.331909
205,0,-0.027279,-0.055632,-0.005685,0.998062,-68.367905,-93.087234,275.979736
206,0,-0.024632,-0.057633,-0.005649,0.998018,-68.403419,-92.206566,275.563110
207,0,-0.021936,-0.059299,-0.005337,0.997985,-68.446075,-91.322098,275.079895
208,0,-0.019605,-0.060644,-0.004773,0.997955,-68.512192,-90.372070,274.524048
209,0,-0.017913,-0.062075,-0.004096,0.997902,-68.602135,-89.372078,273.943817
210,0,-0.016188,-0.063064,-0.003660,0.997872,-68.747360,-88.305435,273.338867
211,0,-0.013950,-0.064171,-0.003823,0.997834,-68.975922,-87.232010,272.697113
212,0,-0.011278,-0.063572,-0.002277,0.997911,-69.372803,-86.467880,272.167480
213,0,-0.009172,-0.064450,-0.002991,0.997874,-69.614471,-85.423851,271.552612
214,0,-0.007239,-0.065459,-0.004011,0.997821,-69.825371,-84.346321,271.031738
215,0,-0.005450,-0.066748,-0.005416,0.997740,-69.986687,-83.188828,270.557526
