Objects
100
,,Global Angle (Quaternion) nicococo:nicococo,,,,,,,
Frame,Sub Frame,RX,RY,RZ,RW,TX,TY,TZ
,,,,,,mm,mm,mm
1758,0,-0.010930,-0.016921,-0.418641,-0.907928,39.454742,-128.964417,892.219116
1759,0,-0.011567,-0.017762,-0.423001,-0.905881,40.682922,-128.823868,892.185242
1760,0,-0.011834,-0.018775,-0.427450,-0.903767,41.941811,-128.679932,892.147766
1761,0,-0.011970,-0.019962,-0.432364,-0.901399,43.237934,-128.499451,892.091736
1762,0,-0.011809,-0.020809,-0.437834,-0.898737,44.634003,-128.277313,891.991150
1763,0,-0.011945,-0.020929,-0.443468,-0.895966,46.044083,-127.996742,891.833740
1764,0,-0.008851,-0.020970,-0.447751,-0.893869,47.257690,-127.592865,891.984070
1765,0,-0.008963,-0.020493,-0.453242,-0.891107,48.775398,-127.271980,891.787720
1766,0,-0.009027,-0.019616,-0.458347,-0.888511,50.328960,-126.946198,891.621338
1767,0,-0.009250,-0.018833,-0.462927,-0.886148,51.914978,-126.615303,891.481140
1768,0,-0.009603,-0.018275,-0.467118,-0.883954,53.517624,-126.319511,891.411682
1769,0,-0.009803,-0.017619,-0.470727,-0.882048,55.156815,-126.027718,891.407654
1770,0,-0.010367,-0.017084,-0.474174,-0.880204,56.842686,-125.732422,891.466980
1771,0,-0.010826,-0.016666,-0.477485,-0.878415,58.528164,-125.427094,891.584900
1772,0,-0.011412,-0.016065,-0.480803,-0.876607,60.225666,-125.115898,891.767761
1773,0,-0.011759,-0.015206,-0.483870,-0.874929,61.891548,-124.807152,892.001770
1774,0,-0.011937,-0.014392,-0.486944,-0.873233,63.571835,-124.502350,892.275085
1775,0,-0.012078,-0.013747,-0.489953,-0.871557,65.234810,-124.196297,892.601318
1776,0,-0.012271,-0.013595,-0.492797,-0.869952,66.888878,-123.873253,893.031006
1777,0,-0.012071,-0.014102,-0.495488,-0.868417,68.545929,-123.580635,893.510254
1778,0,-0.010738,-0.014903,-0.498328,-0.866794,70.089539,-123.285599,894.050232
1779,0,-0.010019,-0.016081,-0.500999,-0.865241,71.630264,-123.079643,894.596069
1780,0,-0.009266,-0.017090,-0.503823,-0.863588,73.151047,-122.943428,895.081726
1781,0,-0.008890,-0.018232,-0.506983,-0.861718,74.608055,-122.860374,895.481201
1782,0,-0.007524,-0.018887,-0.510467,-0.859657,75.969994,-122.862083,895.750427
1783,0,-0.007613,-0.019116,-0.513995,-0.857547,77.329109,-122.956871,895.961365
1784,0,-0.008278,-0.018697,-0.517950,-0.855166,78.617363,-123.121552,896.042358
1785,0,-0.008200,-0.017923,-0.522068,-0.852676,79.789116,-123.344254,896.008484
1786,0,-0.008423,-0.016889,-0.526463,-0.849988,80.889244,-123.617355,895.888428
1787,0,-0.008439,-0.015804,-0.531104,-0.847117,81.905693,-123.905617,895.696716
1788,0,-0.008258,-0.014690,-0.535935,-0.844091,82.842293,-124.218872,895.497070
1789,0,-0.007970,-0.013887,-0.540905,-0.840931,83.716995,-124.542709,895.305115
1790,0,-0.007480,-0.013390,-0.545824,-0.837759,84.494530,-124.848946,895.147034
1791,0,-0.006869,-0.012905,-0.550792,-0.834515,85.182106,-125.122963,895.032776
1792,0,-0.006378,-0.012649,-0.555691,-0.831269,85.787308,-125.389252,894.951965
1793,0,-0.005842,-0.012397,-0.560317,-0.828165,86.309593,-125.646263,894.904175
1794,0,-0.005358,-0.011930,-0.564663,-0.825218,86.725655,-125.901459,894.893311
1795,0,-0.006559,-0.011213,-0.569527,-0.821870,87.217026,-126.008598,894.744751
1796,0,-0.006628,-0.010826,-0.573469,-0.819129,87.517319,-126.234543,894.768005
1797,0,-0.006708,-0.010445,-0.576952,-0.816684,87.739868,-126.438904,894.832397
1798,0,-0.006924,-0.010222,-0.580295,-0.814313,87.911781,-126.628403,894.942322
1799,0,-0.007284,-0.010092,-0.583474,-0.812036,88.012878,-126.785042,895.070190
1800,0,-0.007519,-0.009944,-0.586422,-0.809910,88.046654,-126.912552,895.184509
1801,0,-0.007849,-0.009703,-0.589299,-0.807819,87.992264,-127.023247,895.306519
1802,0,-0.008218,-0.009382,-0.592155,-0.805728,87.877327,-127.109093,895.417175
1803,0,-0.008461,-0.009130,-0.594876,-0.803721,87.715179,-127.140343,895.506165
1804,0,-0.008762,-0.008911,-0.597782,-0.801561,87.509041,-127.138329,895.599731
1805,0,-0.008909,-0.008556,-0.600627,-0.799434,87.250526,-127.081352,895.665344
1806,0,-0.008961,-0.008151,-0.603391,-0.797354,86.955124,-126.985413,895.688660
1807,0,-0.009005,-0.007706,-0.606217,-0.795211,86.583939,-126.859856,895.675049
1808,0,-0.009069,-0.007162,-0.609030,-0.793063,86.182625,-126.693504,895.610840
1809,0,-0.009016,-0.006603,-0.611790,-0.790941,85.722252,-126.503792,895.556458
1810,0,-0.006890,-0.006422,-0.613609,-0.789554,85.021866,-126.275826,895.778992
1811,0,-0.006991,-0.006492,-0.616333,-0.787428,84.502876,-126.035095,895.748291
1812,0,-0.007026,-0.006431,-0.619183,-0.785189,83.974686,-125.752808,895.733459
1813,0,-0.007091,-0.006496,-0.622021,-0.782941,83.419693,-125.453621,895.755066
1814,0,-0.007101,-0.006571,-0.624965,-0.780592,82.850922,-125.139343,895.735413
1815,0,-0.007060,-0.006595,-0.627835,-0.778287,82.256721,-124.813927,895.690979
1816,0,-0.006706,-0.006393,-0.630668,-0.775998,81.645508,-124.478157,895.645630
1817,0,-0.006767,-0.006371,-0.633546,-0.773649,81.046936,-124.162140,895.581665
1818,0,-0.006924,-0.006212,-0.636396,-0.771307,80.446167,-123.871193,895.493713
1819,0,-0.006573,-0.005751,-0.639023,-0.769138,79.844955,-123.623230,895.387451
1820,0,-0.006763,-0.005284,-0.641834,-0.766796,79.223381,-123.390900,895.312683
1821,0,-0.009072,-0.005308,-0.645039,-0.764077,78.545410,-123.066116,895.386536
1822,0,-0.009283,-0.005223,-0.648013,-0.761555,77.934898,-122.825081,895.365417
1823,0,-0.009355,-0.005349,-0.650902,-0.759086,77.335457,-122.602142,895.369507
1824,0,-0.009340,-0.005397,-0.653845,-0.756551,76.730659,-122.386597,895.377930
1825,0,-0.009579,-0.005574,-0.656927,-0.753873,76.143204,-122.199905,895.373535
1826,0,-0.009821,-0.005488,-0.659965,-0.751212,75.574707,-122.019516,895.356812
1827,0,-0.010115,-0.005251,-0.663179,-0.748374,75.031273,-121.849876,895.322083
1828,0,-0.010331,-0.004896,-0.666352,-0.745549,74.483543,-121.682770,895.249084
1829,0,-0.010475,-0.004273,-0.669379,-0.742835,73.920609,-121.514473,895.136475
1830,0,-0.010425,-0.003221,-0.672169,-0.740318,73.360664,-121.342491,894.981628
1831,0,-0.010293,-0.002251,-0.674819,-0.737908,72.746117,-121.167404,894.849182
1832,0,-0.009996,-0.001310,-0.677271,-0.735664,72.124542,-120.974861,894.732788
1833,0,-0.009623,-0.000617,-0.679690,-0.733436,71.493690,-120.767784,894.667419
1834,0,-0.009363,-0.000341,-0.682222,-0.731085,70.873299,-120.534485,894.643311
1835,0,-0.009293,0.000054,-0.684921,-0.728559,70.206779,-120.295952,894.668823
1836,0,-0.009236,0.000596,-0.687582,-0.726048,69.562248,-120.046402,894.686401
1837,0,-0.009500,0.001417,-0.690443,-0.723323,68.903389,-119.791832,894.714539
1838,0,-0.009772,0.002650,-0.693288,-0.720589,68.221794,-119.499512,894.757202
1839,0,-0.010303,0.003961,-0.696223,-0.717741,67.538193,-119.201569,894.809753
1840,0,-0.010742,0.005358,-0.699150,-0.714874,66.827843,-118.838753,894.910645
1841,0,-0.011144,0.006666,-0.701995,-0.712063,66.092628,-118.437386,895.056519
1842,0,-0.011490,0.007994,-0.704729,-0.709338,65.332085,-117.960060,895.259216
1843,0,-0.012021,0.009015,-0.707454,-0.706600,64.532753,-117.409294,895.519409
1844,0,-0.012713,0.009488,-0.709974,-0.704049,63.708260,-116.788521,895.857910
1845,0,-0.013461,0.009641,-0.712387,-0.701592,62.855587,-116.100471,896.256226
1846,0,-0.014261,0.009504,-0.714671,-0.699251,61.997391,-115.336761,896.688538
1847,0,-0.015317,0.009303,-0.716946,-0.696898,61.128319,-114.526100,897.110474
1848,0,-0.016476,0.009029,-0.719155,-0.694595,60.244686,-113.670586,897.521851
1849,0,-0.017695,0.008912,-0.721304,-0.692336,59.359734,-112.790962,897.872742
1850,0,-0.019206,0.008913,-0.723566,-0.689930,58.493214,-111.880295,898.156738
1851,0,-0.020508,0.009030,-0.725676,-0.687672,57.626492,-110.950760,898.384583
1852,0,-0.021723,0.009105,-0.727876,-0.685304,56.782307,-109.982147,898.546936
1853,0,-0.022684,0.009133,-0.730052,-0.682955,55.945400,-108.978249,898.662231
1854,0,-0.023417,0.008964,-0.732245,-0.680579,55.121880,-107.957855,898.737244
1855,0,-0.023947,0.008639,-0.734443,-0.678192,54.290131,-106.923012,898.747192
1856,0,-0.024438,0.008291,-0.736658,-0.675773,53.495167,-105.873062,898.696472
1857,0,-0.024844,0.007774,-0.738930,-0.673279,52.709164,-104.824608,898.614258
1858,0,-0.025193,0.007240,-0.741301,-0.670661,51.970074,-103.747330,898.461121
1859,0,-0.025411,0.006788,-0.743653,-0.668048,51.256920,-102.673088,898.237366
1860,0,-0.025439,0.006355,-0.746033,-0.665393,50.566639,-101.589195,897.934265
1861,0,-0.025303,0.005772,-0.748331,-0.662817,49.906822,-100.523369,897.572937
1862,0,-0.024925,0.005380,-0.750619,-0.660244,49.272526,-99.466644,897.152161
1863,0,-0.024333,0.005023,-0.752921,-0.657642,48.646580,-98.423477,896.722839
1864,0,-0.023647,0.004370,-0.755247,-0.654999,48.042850,-97.403786,896.289978
1865,0,-0.022955,0.003797,-0.757711,-0.652175,47.496277,-96.386772,895.862671
1866,0,-0.022389,0.002820,-0.760370,-0.649099,46.976219,-95.378777,895.430359
1867,0,-0.021785,0.001901,-0.763158,-0.645842,46.497128,-94.358994,895.018127
1868,0,-0.021451,0.000843,-0.766007,-0.642473,46.051617,-93.335228,894.569031
1869,0,-0.021125,-0.000186,-0.769005,-0.638894,45.603783,-92.331818,894.122986
1870,0,-0.020969,-0.001091,-0.772065,-0.635197,45.208469,-91.321770,893.669067
1871,0,-0.020886,-0.002072,-0.775251,-0.631305,44.824135,-90.266266,893.207275
1872,0,-0.020916,-0.002974,-0.778528,-0.627254,44.478584,-89.175873,892.703125
1873,0,-0.020995,-0.004026,-0.781719,-0.623265,44.155972,-88.064423,892.172241
1874,0,-0.021281,-0.005024,-0.784877,-0.619265,43.847630,-86.923592,891.608032
1875,0,-0.021366,-0.005939,-0.787951,-0.615339,43.566090,-85.751991,891.026917
1876,0,-0.021474,-0.007175,-0.790873,-0.611562,43.295689,-84.561691,890.429138
1877,0,-0.021367,-0.008289,-0.793682,-0.607902,43.046703,-83.343933,889.843018
1878,0,-0.021211,-0.009493,-0.796508,-0.604181,42.812935,-82.120354,889.262695
1879,0,-0.021035,-0.010685,-0.799272,-0.600506,42.637657,-80.873032,888.691589
1880,0,-0.020886,-0.012039,-0.802220,-0.596541,42.455345,-79.641365,888.156616
1881,0,-0.020896,-0.013128,-0.805235,-0.592442,42.313644,-78.403183,887.593323
1882,0,-0.020836,-0.014054,-0.808397,-0.588100,42.174580,-77.188576,887.022461
1883,0,-0.020738,-0.014607,-0.811552,-0.583730,42.062023,-75.954933,886.444458
1884,0,-0.020350,-0.015149,-0.814784,-0.579209,41.927372,-74.707191,885.848267
1885,0,-0.019832,-0.015626,-0.817957,-0.574726,41.834751,-73.473686,885.289978
1886,0,-0.019120,-0.016079,-0.821030,-0.570339,41.752182,-72.267860,884.772522
1887,0,-0.018311,-0.016275,-0.824025,-0.566024,41.711689,-71.051971,884.313904
1888,0,-0.017449,-0.016454,-0.826996,-0.561696,41.681690,-69.869812,883.972595
1889,0,-0.016679,-0.016539,-0.829895,-0.557424,41.695110,-68.732185,883.684692
1890,0,-0.016175,-0.016492,-0.832742,-0.553179,41.761826,-67.628151,883.543396
1891,0,-0.015776,-0.016398,-0.835513,-0.549000,41.870621,-66.596100,883.438660
1892,0,-0.015708,-0.016212,-0.838379,-0.544620,42.062954,-65.604195,883.441162
1893,0,-0.015960,-0.016329,-0.841398,-0.539934,42.314911,-64.648514,883.526062
1894,0,-0.018922,-0.016371,-0.845345,-0.533635,42.633461,-63.531227,883.512451
1895,0,-0.019940,-0.016330,-0.848796,-0.528092,43.008141,-62.630066,883.775818
1896,0,-0.021431,-0.016022,-0.852430,-0.522157,43.435333,-61.717552,884.123901
1897,0,-0.022975,-0.015829,-0.856023,-0.516184,43.900574,-60.799137,884.526733
1898,0,-0.024464,-0.015511,-0.859631,-0.510094,44.373734,-59.895832,885.035278
1899,0,-0.023945,-0.015015,-0.862340,-0.505540,44.504616,-59.031712,885.880615
1900,0,-0.025731,-0.014923,-0.865749,-0.499594,45.064297,-58.091679,886.402588
1901,0,-0.026326,-0.014834,-0.868604,-0.494585,45.474651,-57.157326,887.111023
1902,0,-0.026782,-0.015065,-0.871216,-0.489937,45.885059,-56.259968,887.882935
1903,0,-0.027096,-0.015569,-0.873594,-0.485652,46.319298,-55.366497,888.679932
1904,0,-0.027343,-0.016150,-0.875799,-0.481630,46.757862,-54.495678,889.456116
1905,0,-0.027530,-0.017043,-0.877973,-0.477613,47.202915,-53.632420,890.225464
1906,0,-0.027681,-0.017820,-0.880099,-0.473648,47.636642,-52.814625,890.893250
1907,0,-0.027762,-0.017875,-0.882287,-0.469553,48.028938,-52.017513,891.441345
1908,0,-0.027806,-0.018095,-0.884548,-0.465269,48.402706,-51.263844,891.868225
1909,0,-0.027720,-0.017254,-0.886884,-0.460837,48.738010,-50.538109,892.148804
1910,0,-0.027549,-0.016307,-0.889285,-0.456232,49.029282,-49.883003,892.315857
1911,0,-0.027348,-0.015107,-0.891644,-0.451658,49.269127,-49.277821,892.361877
1912,0,-0.027000,-0.013476,-0.893940,-0.447169,49.474178,-48.714638,892.352234
1913,0,-0.026593,-0.011975,-0.896095,-0.442903,49.648586,-48.206749,892.312378
1914,0,-0.026120,-0.010881,-0.898149,-0.438781,49.789722,-47.736229,892.287354
1915,0,-0.025421,-0.010025,-0.900018,-0.434995,49.908848,-47.325733,892.265381
1916,0,-0.024759,-0.009138,-0.901806,-0.431334,50.014732,-46.961868,892.208557
1917,0,-0.023908,-0.008331,-0.903259,-0.428348,50.092590,-46.743561,892.177063
1918,0,-0.023233,-0.007750,-0.904688,-0.425370,50.143642,-46.546936,892.138550
1919,0,-0.022501,-0.007435,-0.906029,-0.422552,50.179836,-46.415005,892.110840
1920,0,-0.021824,-0.007193,-0.907237,-0.419991,50.186188,-46.345955,892.099976
1921,0,-0.021035,-0.007060,-0.908326,-0.417675,50.176338,-46.349815,892.102966
1922,0,-0.020146,-0.007192,-0.909361,-0.415458,50.161743,-46.406986,892.118530
1923,0,-0.019140,-0.007501,-0.910394,-0.413231,50.140778,-46.556690,892.114441
1924,0,-0.018736,-0.005849,-0.911723,-0.410337,50.125904,-46.528549,891.979492
1925,0,-0.017890,-0.005954,-0.912928,-0.407685,50.066772,-46.758499,891.933594
1926,0,-0.017158,-0.005903,-0.914129,-0.405017,50.006565,-47.049294,891.857422
1927,0,-0.016777,-0.005838,-0.915435,-0.402074,49.949322,-47.375282,891.763184
1928,0,-0.016544,-0.005877,-0.916706,-0.399177,49.901482,-47.743053,891.620300
1929,0,-0.016544,-0.005777,-0.918025,-0.396135,49.868687,-48.148624,891.448547
1930,0,-0.016700,-0.005569,-0.919426,-0.392869,49.847462,-48.578770,891.229187
1931,0,-0.017000,-0.005512,-0.920870,-0.389461,49.840172,-49.018024,890.989929
1932,0,-0.017290,-0.005426,-0.922372,-0.385878,49.829247,-49.483265,890.705811
1933,0,-0.017658,-0.005139,-0.923899,-0.382194,49.813034,-49.927681,890.370239
1934,0,-0.018218,-0.004851,-0.925473,-0.378345,49.785732,-50.388115,889.995972
1935,0,-0.018869,-0.004187,-0.927003,-0.374555,49.745808,-50.846321,889.574829
1936,0,-0.019579,-0.003470,-0.928538,-0.370706,49.690834,-51.293137,889.109436
1937,0,-0.020361,-0.002706,-0.930008,-0.366964,49.601906,-51.734898,888.567688
1938,0,-0.021015,-0.001698,-0.931443,-0.363276,49.503155,-52.144859,888.005798
1939,0,-0.021420,-0.000830,-0.932805,-0.359745,49.379070,-52.505825,887.458252
1940,0,-0.021528,0.000136,-0.934069,-0.356444,49.212524,-52.803761,886.923645
1941,0,-0.021475,0.001157,-0.935252,-0.353328,49.014187,-53.051907,886.406189
1942,0,-0.021095,0.001983,-0.936181,-0.350880,48.783382,-53.275227,885.921814
1943,0,-0.020525,0.003060,-0.936898,-0.348986,48.517258,-53.520443,885.440857
1944,0,-0.019853,0.003945,-0.937399,-0.347669,48.249588,-53.783852,885.000977
1945,0,-0.019015,0.004500,-0.937742,-0.346783,47.972073,-54.057549,884.653076
1946,0,-0.018008,0.004696,-0.938028,-0.346059,47.725616,-54.315693,884.402954
1947,0,-0.017105,0.004649,-0.938331,-0.345283,47.507721,-54.554703,884.230103
1948,0,-0.016217,0.004578,-0.938685,-0.344365,47.340450,-54.779854,884.108765
1949,0,-0.015548,0.004471,-0.939132,-0.343175,47.216618,-55.035130,884.029846
1950,0,-0.015230,0.004651,-0.939672,-0.341707,47.144951,-55.310810,883.973022
1951,0,-0.015134,0.004807,-0.940286,-0.340016,47.116100,-55.604301,883.962097
1952,0,-0.015112,0.004981,-0.940992,-0.338054,47.133209,-55.913761,884.027466
1953,0,-0.015131,0.004889,-0.941766,-0.335892,47.189434,-56.225235,884.169006
1954,0,-0.015036,0.004440,-0.942573,-0.333631,47.273216,-56.553322,884.405579
1955,0,-0.014782,0.003538,-0.943410,-0.331280,47.386280,-56.890888,884.741211
1956,0,-0.014714,0.002389,-0.944345,-0.328620,47.550255,-57.231472,885.125305
1957,0,-0.014688,0.001189,-0.945288,-0.325904,47.749413,-57.568581,885.523132
1958,0,-0.014804,-0.000364,-0.946260,-0.323067,47.979038,-57.905422,885.934937
1959,0,-0.015108,-0.001627,-0.947244,-0.320152,48.233299,-58.231041,886.316284
1960,0,-0.015526,-0.002685,-0.948189,-0.317317,48.512993,-58.561962,886.661865
1961,0,-0.015833,-0.003621,-0.949101,-0.314553,48.814232,-58.885212,886.988037
1962,0,-0.015948,-0.004412,-0.949945,-0.311979,49.116531,-59.203705,887.293945
1963,0,-0.015743,-0.005175,-0.950740,-0.309547,49.426350,-59.491554,887.604858
1964,0,-0.015256,-0.006078,-0.951499,-0.307212,49.739639,-59.746075,887.925781
1965,0,-0.014525,-0.007071,-0.952211,-0.305013,50.032681,-59.956779,888.245544
1966,0,-0.013573,-0.007909,-0.952875,-0.302957,50.320755,-60.130974,888.570313
1967,0,-0.012577,-0.008805,-0.953410,-0.301287,50.596272,-60.314682,888.914368
1968,0,-0.011619,-0.010040,-0.953988,-0.299453,50.905289,-60.434414,889.288818
1969,0,-0.010555,-0.011344,-0.954534,-0.297699,51.232441,-60.511433,889.673828
1970,0,-0.009729,-0.012470,-0.955087,-0.295904,51.581284,-60.556824,890.047119
1971,0,-0.008857,-0.013539,-0.955681,-0.293960,51.967064,-60.550819,890.394714
1972,0,-0.007440,-0.013536,-0.956401,-0.291650,52.388317,-60.566715,890.665283
1973,0,-0.006845,-0.014354,-0.957095,-0.289336,52.824512,-60.476860,890.929138
1974,0,-0.006184,-0.015220,-0.957833,-0.286856,53.255966,-60.376637,891.177979
1975,0,-0.005508,-0.015869,-0.958656,-0.284072,53.706558,-60.244812,891.395447
1976,0,-0.004786,-0.016674,-0.959512,-0.281132,54.166027,-60.062878,891.592957
1977,0,-0.004042,-0.017489,-0.960439,-0.277913,54.622639,-59.815319,891.752197
1978,0,-0.003353,-0.018461,-0.961417,-0.274455,55.073334,-59.507065,891.897583
1979,0,-0.002763,-0.019426,-0.962401,-0.270923,55.517426,-59.150478,892.030884
1980,0,-0.002135,-0.020571,-0.963424,-0.267182,55.956047,-58.729496,892.152405
1981,0,-0.001661,-0.021673,-0.964397,-0.263563,56.375183,-58.286377,892.232605
1982,0,-0.001171,-0.022763,-0.965360,-0.259924,56.796780,-57.798599,892.283813
1983,0,-0.000754,-0.023864,-0.966323,-0.256223,57.215439,-57.265915,892.277283
1984,0,-0.000267,-0.024847,-0.967289,-0.252459,57.632576,-56.677387,892.194397
1985,0,0.000374,-0.025704,-0.968273,-0.248571,58.045712,-56.063416,892.096741
1986,0,-0.000243,-0.026722,-0.969505,-0.243611,58.399567,-55.282688,891.864868
1987,0,0.000477,-0.027592,-0.970564,-0.239257,58.804680,-54.574493,891.717224
1988,0,0.001186,-0.028475,-0.971648,-0.234708,59.235123,-53.853107,891.573547
1989,0,0.001876,-0.029568,-0.972732,-0.230032,59.705788,-53.060024,891.420898
1990,0,0.003016,-0.030329,-0.973738,-0.225621,60.060913,-52.320107,891.385071
1991,0,0.003887,-0.031235,-0.974839,-0.220676,60.573074,-51.458275,891.237305
1992,0,0.004745,-0.031825,-0.975940,-0.215653,61.076427,-50.579029,891.109741
1993,0,0.004063,-0.031790,-0.977538,-0.208310,61.558434,-49.325928,890.754700
1994,0,0.005034,-0.031831,-0.978617,-0.203152,62.029999,-48.416416,890.611328
1995,0,0.005908,-0.031718,-0.979659,-0.198059,62.525436,-47.482853,890.458313
1996,0,0.006721,-0.031686,-0.980642,-0.193109,63.034222,-46.536148,890.343750
1997,0,0.007376,-0.031756,-0.981589,-0.188205,63.543556,-45.576580,890.284790
1998,0,0.008065,-0.032037,-0.982501,-0.183304,64.054291,-44.612492,890.299561
1999,0,0.008070,-0.033081,-0.983394,-0.178262,64.472404,-43.680801,890.437927
2000,0,0.008553,-0.033107,-0.984372,-0.172751,64.991013,-42.693604,890.507568
2001,0,0.008936,-0.032995,-0.985370,-0.166963,65.518684,-41.722542,890.585571
2002,0,0.009082,-0.032695,-0.986390,-0.160882,66.025635,-40.741402,890.706421
2003,0,0.008798,-0.032024,-0.987429,-0.154533,66.566872,-39.710884,890.833679
2004,0,0.008263,-0.031211,-0.988433,-0.148184,67.111153,-38.690300,891.000000
2005,0,0.007835,-0.030495,-0.989372,-0.141959,67.664314,-37.656189,891.236023
2006,0,0.007337,-0.029526,-0.990252,-0.135921,68.193275,-36.610573,891.482178
2007,0,0.007040,-0.028744,-0.991046,-0.130201,68.702431,-35.548660,891.776672
2008,0,0.006999,-0.028109,-0.991737,-0.124975,69.197685,-34.513367,892.126160
2009,0,0.007183,-0.027577,-0.992350,-0.120123,69.680222,-33.462311,892.500488
2010,0,0.007450,-0.027168,-0.992874,-0.115791,70.149475,-32.459976,892.891174
2011,0,0.007656,-0.026769,-0.993347,-0.111742,70.624832,-31.458155,893.291809
2012,0,0.007563,-0.026375,-0.993773,-0.107993,71.098167,-30.501320,893.642273
2013,0,0.007543,-0.025889,-0.994156,-0.104529,71.564735,-29.547096,893.955139
2014,0,0.007621,-0.025333,-0.994511,-0.101233,72.026741,-28.634661,894.231323
2015,0,0.007642,-0.024557,-0.994858,-0.097957,72.434708,-27.797741,894.466370
2016,0,0.008021,-0.023644,-0.995187,-0.094759,72.822845,-27.015936,894.729736
2017,0,0.008373,-0.022817,-0.995495,-0.091651,73.206520,-26.281952,894.968750
2018,0,0.008836,-0.022000,-0.995777,-0.088696,73.564346,-25.564423,895.228882
2019,0,0.009509,-0.021536,-0.996027,-0.085884,73.937958,-24.895031,895.514038
2020,0,0.010090,-0.021238,-0.996260,-0.083147,74.323181,-24.266663,895.826416
2021,0,0.010703,-0.020858,-0.996480,-0.080487,74.725487,-23.675282,896.157288
2022,0,0.011317,-0.020375,-0.996682,-0.077990,75.148315,-23.129095,896.451233
2023,0,0.011872,-0.020027,-0.996869,-0.075569,75.612289,-22.610167,896.745605
2024,0,0.012149,-0.019366,-0.997052,-0.073249,76.121872,-22.148659,897.019775
2025,0,0.012487,-0.018844,-0.997231,-0.070840,76.671005,-21.728998,897.294556
2026,0,0.012697,-0.018266,-0.997419,-0.068267,77.255371,-21.333416,897.575806
2027,0,0.012252,-0.016647,-0.997676,-0.064925,77.790688,-20.792864,897.826111
2028,0,0.012497,-0.016097,-0.997857,-0.062178,78.398041,-20.429865,898.102722
2029,0,0.012746,-0.015790,-0.998032,-0.059330,79.022461,-20.116175,898.402161
2030,0,0.013030,-0.015408,-0.998199,-0.056500,79.657639,-19.813211,898.703857
2031,0,0.013354,-0.014993,-0.998361,-0.053599,80.306992,-19.519053,898.996338
2032,0,0.013453,-0.014503,-0.998512,-0.050820,80.971687,-19.262030,899.259521
2033,0,0.013501,-0.014022,-0.998656,-0.048029,81.651527,-19.033314,899.502014
2034,0,0.013638,-0.013590,-0.998781,-0.045460,82.341560,-18.861635,899.720825
2035,0,0.013807,-0.013202,-0.998896,-0.042925,83.041260,-18.714296,899.884766
2036,0,0.014036,-0.013077,-0.998989,-0.040651,83.734749,-18.590599,900.029846
2037,0,0.013997,-0.012749,-0.999115,-0.037570,84.419266,-18.396751,900.156006
2038,0,0.013949,-0.012436,-0.999220,-0.034792,85.098465,-18.267036,900.268616
2039,0,0.013612,-0.012164,-0.999317,-0.032118,85.773087,-18.156145,900.350708
2040,0,0.012914,-0.011860,-0.999417,-0.029297,86.442230,-18.062286,900.351807
2041,0,0.011924,-0.011229,-0.999512,-0.026605,87.120972,-17.978338,900.287109
2042,0,0.011047,-0.010567,-0.999598,-0.023871,87.794563,-17.940393,900.204346
2043,0,0.010225,-0.009740,-0.999676,-0.021161,88.438255,-17.917295,900.101379
2044,0,0.009751,-0.008775,-0.999739,-0.018700,89.046524,-17.935808,900.036804
2045,0,0.009475,-0.007762,-0.999789,-0.016475,89.611534,-17.985786,899.971741
2046,0,0.009472,-0.006631,-0.999828,-0.014473,90.167007,-18.080421,899.887451
2047,0,0.009619,-0.005588,-0.999859,-0.012548,90.715820,-18.207033,899.837524
2048,0,0.009852,-0.004727,-0.999882,-0.010807,91.217445,-18.355988,899.822266
2049,0,0.009948,-0.004064,-0.999903,-0.008857,91.716766,-18.522600,899.836914
2050,0,0.010034,-0.003772,-0.999917,-0.007154,92.193550,-18.708029,899.903870
2051,0,0.009781,-0.003634,-0.999931,-0.005394,92.675018,-18.893187,899.972961
2052,0,0.009503,-0.003617,-0.999941,-0.003819,93.165337,-19.085865,900.013123
2053,0,0.009302,-0.003848,-0.999947,-0.002301,93.629097,-19.314699,900.068848
2054,0,0.009345,-0.004148,-0.999948,-0.000641,94.085625,-19.576038,900.114990
2055,0,0.009397,-0.004555,-0.999945,0.001224,94.513885,-19.836742,900.135620
2056,0,0.007950,-0.005048,-0.999945,0.004697,94.808174,-19.956411,900.000793
2057,0,0.008049,-0.005532,-0.999928,0.006932,95.206390,-20.229326,899.960632
2058,0,0.008221,-0.006055,-0.999904,0.009311,95.594704,-20.502838,899.863708
2059,0,0.008320,-0.006249,-0.999875,0.011940,95.991089,-20.792267,899.728333
2060,0,0.008405,-0.006481,-0.999836,0.014669,96.371353,-21.092537,899.570496
2061,0,0.008391,-0.006510,-0.999786,0.017725,96.750343,-21.400177,899.372314
2062,0,0.008350,-0.006489,-0.999722,0.021061,97.084427,-21.709265,899.139648
2063,0,0.008298,-0.006486,-0.999640,0.024687,97.371445,-21.963955,898.885559
2064,0,0.008389,-0.006430,-0.999538,0.028512,97.590004,-22.201227,898.644775
2065,0,0.008449,-0.006446,-0.999418,0.032407,97.739761,-22.402578,898.400635
2066,0,0.008575,-0.006300,-0.999282,0.036357,97.828995,-22.593857,898.156616
2067,0,0.008628,-0.006163,-0.999137,0.040152,97.842979,-22.782604,897.888794
2068,0,0.009052,-0.006209,-0.998984,0.043712,97.827660,-23.001421,897.633240
2069,0,0.008553,-0.004932,-0.998844,0.047044,97.694832,-23.202435,897.264832
