Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Left Load Cell (mV),Right Load Cell (mV),Thrust Load Cell (mV),Vibration (g),Burst Current Cutoff (A),Pin State 1,Pin State 2,Pin State 3,Pin State 4,Debug 0,Debug 1,Debug 2,Debug 3,App message,
1.4269950000001117,1846.9062991206215,,,,0.416015625,0.048828125,-1.2109375,0.009910207102312328,0.22108136644589113,23.067779787026932,4.200198416875185,0,12532,96.88925214229592,13.005392389086072,13.422946406878822,0.016999207700293555,0.0022817945392044217,0.4309585189834721,-0.04992337986654396,-0.257910422975129,1.5234375,1.979761356725899,0,1,1,1,0,0,0,0,,
1.4519950000001118,1937.0937928391415,,,,0.515625,-0.060546875,-0.953125,0.009910207102312328,0.22108136644589113,23.08754387906163,3.6249054510632024,0,11767,83.69016365887138,12.211892111220125,14.591789019551799,0.01810377658370929,0.0026416648836658824,0.4309585189834721,-0.04992337986654396,-0.257910422975129,1.498046875,1.9661124655068192,0,0,1,1,0,0,0,0,,
1.4819950000001119,1989.2549820014833,,,,0.125,0.205078125,-0.869140625,0.009910207102312328,0.24170439895362264,23.10199498340502,3.2145912714214,0,11217,74.26347142607474,11.640882987049821,15.675112896705464,0.020763407657521556,0.0032546875915196913,0.4309585189834721,-0.04992337986654396,-0.2801382650108506,1.4609375,1.95831241294545,0,0,1,1,0,0,0,0,,
1.5069950000001118,1975.75346294886,,,,0.259765625,0.0625,-1.189453125,0.009910207102312328,0.24170439895362264,23.107006610301212,3.1164912703234937,0,10959,72.01278438431099,11.373187952675401,15.79329010801756,0.021252123851234223,0.0033564095739406154,0.4309585189834721,-0.04992337986654396,-0.2801382650108506,1.423828125,1.9636015153939819,0,1,1,1,0,0,0,0,,
1.5299950000001117,1948.2109945614,,,,0.125,0.029296875,-1.046875,0.009910207102312328,0.24170439895362264,23.102169643768246,3.3134596086561428,0,11167,76.54810598694816,11.588860094678369,15.139316571273923,0.02085661548926748,0.003157549044973555,0.4309585189834721,-0.04992337986654396,-0.2801382650108506,1.3828125,1.9824578784241331,0,1,1,1,0,0,0,0,,
1.5529950000001118,1868.7565586790865,,,,-0.84375,0.59375,-0.849609375,-0.0053955389819974895,0.24170439895362264,23.09234024061645,3.6822295208196887,0,11735,85.03129693881033,6.630640093993445,7.797881877263313,0.03645264944670688,0.002842534544987082,0.3854210800749935,-0.07051628206054039,-0.2801382650108506,1.357421875,2.0118038541888947,0,1,1,1,0,0,0,0,,
1.5779950000001117,1764.5489810439233,,,,-0.224609375,-0.087890625,-0.939453125,-0.0053955389819974895,0.24170439895362264,23.0682065024682,4.51334754954301,0,12775,104.11483329026697,7.21819179873389,6.9329139476311985,0.033485449776496506,0.0023215174179817663,0.3854210800749935,-0.07051628206054039,-0.2801382650108506,1.341796875,2.069685738691415,0,1,1,1,0,0,0,0,,
1.6019950000001117,1628.0086389542184,,,,0.111328125,-0.072265625,-1.01953125,-0.0053955389819974895,0.24170439895362264,23.039043881186785,5.455636563576304,0,14218,125.69265018804154,8.033576825914976,6.391445175112788,0.030086772578551146,0.0019229795743189646,0.3854210800749935,-0.07051628206054039,-0.2801382650108506,1.349609375,2.1386947733915993,0,1,1,1,0,0,0,0,,
1.6269950000001117,1466.4880114620266,,,,0.390625,-0.013671875,-0.7890625,-0.0053955389819974895,0.20987570241353284,22.994745081047064,6.8397513831206815,0,15781,157.27833947259916,8.916551681948627,5.669281422889169,0.02353776548376003,0.0013344221659340263,0.3854210800749935,-0.07051628206054039,-0.24583277484441646,1.359375,2.2392815164106437,0,1,1,1,0,0,0,0,,
1.6559950000001118,1301.4828554640974,,,,0.291015625,-0.181640625,-0.8203125,-0.0053955389819974895,0.20987570241353284,22.933996412022804,8.823038119226954,0,17669,202.34752456949138,9.983419283676877,4.933798574960234,0.021022426931090084,0.0010372042003481791,0.3854210800749935,-0.07051628206054039,-0.24583277484441646,1.40234375,2.3857228462469977,0,0,1,1,0,0,0,0,,
1.6799950000001118,1102.55393627758,,,,-0.20703125,0.13671875,0.1015625,-0.0053955389819974895,0.20987570241353284,22.880642703964394,10.55452521937751,0,19730,241.49432045455822,11.147893958286144,4.616213721839406,0.01882648894929018,0.0008690709662177127,0.3854210800749935,-0.07051628206054039,-0.24583277484441646,1.46875,2.5317360126861037,0,1,1,1,0,0,0,0,,
1.7039950000005775,1066.934476660463,,,,0.234375,-0.521484375,0.267578125,0.006990412541510433,0.20987570241353284,22.858964559480437,11.105619991095693,0,20681,253.8629737875139,15.139515738436122,5.9636565004190265,0.013862775140204883,0.0008267282907873013,0.4407338789620015,-0.07111153464978967,-0.24583277484441646,1.51171875,2.621623279391333,0,0,1,1,0,0,0,0,,
1.7279950000001119,1007.5794514305367,,,,1.173828125,-1.310546875,-0.2890625,0.006990412541510433,0.20987570241353284,22.847511533821468,11.390460028334275,0,20952,260.2436668728997,15.337701643891624,5.893592658061645,0.013683647477724782,0.0008064584431022252,0.4407338789620015,-0.07111153464978967,-0.24583277484441646,1.5703125,2.700662102423228,0,0,1,1,0,0,0,0,,
